"","p-value","R-squared","p.valor_beta0","p.valor_Time","p.valor_Time2","p.valor_Time3","p.valor_Time4","p.valor_Time5","p.valor_Time6"
"Dm_00004466-RA",8.00326565708043e-08,0.687271910087912,2.67752009541437e-14,0.00548451301510636,0.00226563931642945,0.00211846437918323,0.00214010480131015,0.0021715122569787,0.00219519489435616
"Dm_00004470-RA",1.26038311043248e-06,0.630100446150202,3.92397059327981e-22,3.56944273600665e-05,3.07177910537243e-05,NA,5.01322204479877e-05,5.81143547062686e-05,6.39889073884096e-05
"Dm_00004471-RA",7.36116261710253e-09,0.709203544152257,2.63837767607165e-12,0.00173382557555699,0.00413548062226207,0.00624740214750929,0.00761411368910183,0.00842325018623155,0.00890757177696251
"Dm_00005528-RA",6.26632633505567e-29,0.880838222607205,2.15950470555969e-14,2.3585574351718e-07,9.72741837980586e-07,1.87823042966652e-06,2.57536394702414e-06,3.02662716026926e-06,3.30993961774825e-06
"Dm_00005535-RA",2.10935637300124e-13,0.785300159889332,9.24818784388943e-22,6.78675668014668e-05,0.00012542850515164,0.000177567148932604,0.000212821245151528,0.000234264981985155,0.000247283885135801
"Dm_00004800-RA",1.76880564012379e-23,0.797313364408394,2.0782452618897e-25,0.00144690178370992,NA,NA,0.0158101435806851,0.0160131135586887,0.0161275873557261
"Dm_00018389-RA",2.7882883848037e-22,0.846706797476893,7.03361569155512e-14,0.000442051731572105,0.00304632362022317,0.00659176053129388,0.00940524626298538,0.0112393098703231,0.012391588592007
"Dm_00020195-RA",2.22096580421548e-13,0.739145997791831,9.2407862205671e-23,NA,NA,0.00569867062266268,0.00525072504195341,0.00497100147519633,0.00480728013573515
"Dm_00020348-RA",1.33902799212299e-10,0.630733374702376,4.54146129890502e-10,NA,0.00352884756138479,0.0071513580616199,0.00992339391748895,0.0117149000752521,0.0128444827977166
"Dm_00020206-RA",1.72938184439811e-07,0.66745621486085,4.51722110533546e-10,0.000593779530869052,0.00101223045918675,0.00118734060836093,0.00127449061337499,0.00132060083376418,0.00134676857847829
"Dm_00018412-RA",7.65444946620244e-18,0.717936180304872,8.38742897950881e-18,NA,NA,0.000146199349273625,0.000272091288930671,0.000364282225283252,0.000425484612006915
"Dm_00020635-RA",2.12771267964196e-10,0.709434106722654,7.19079398140815e-26,NA,0.00837672004918055,0.0158299869352766,0.0206995229353591,0.0239547127571217,NA
"Dm_00020377-RA",3.5722514191878e-09,0.681020080741215,2.803613689251e-05,0.00819945932146944,0.00612746222494135,0.00516720508141396,0.00475436235207541,0.00455875075352811,0.00445586467556943
"Dm_00020368-RA",2.10805464055196e-09,0.691129501672409,4.40959881010118e-29,3.66529069712105e-05,NA,NA,0.000373967923557537,0.000414226149390063,0.000438054718239578
"Dm_00020311-RA",4.96405758797061e-06,0.639089092072225,1.90580945021252e-07,0.00121333176402407,0.00180829963605228,0.0022912244849928,0.00257692021955977,0.00273805567209327,0.00283175507128231
"Dm_00016865-RA",1.41986324418614e-10,0.699740818518922,1.03506588095182e-13,0.00429616282869993,0.00217687158535101,0.00204600544007599,0.00203425649888401,0.00203566965842625,0.00203813786354293
"Dm_00019791-RA",5.87802984285155e-06,0.610504529253508,5.60501342445082e-15,0.00114984815535016,0.003620957204468,0.00554375345648484,0.00669695997491341,0.00735192925446479,0.00773496704586559
"Dm_00001780-RA",1.55075636184334e-14,0.722367777537057,1.74529141697193e-27,NA,0.00091417767509934,0.00144735430735126,0.00173133964879672,0.00191145268992686,NA
"Dm_00001783-RA",3.97586101421879e-07,0.656640769917777,3.21052796451196e-06,0.00280232746295119,0.00282570029951147,0.00246022892046781,0.00217505318929516,0.00200180652501203,NA
"Dm_00001793-RA",2.08250710942935e-12,0.706011483758904,3.52492471858757e-12,4.69161214210972e-05,9.40186588873052e-05,0.000111762312408517,0.00012022687777137,0.00012466167273188,0.000127175430301877
"Dm_00001791-RA",6.64635672302094e-24,0.772071536006433,4.73261790278151e-14,0.000354566078868413,0.00747826135127713,0.0161596513142076,0.0222672828341282,NA,NA
"Dm_00001790-RA",2.38228551216348e-25,0.741419138717527,NA,3.56838804336007e-05,0.00724126957452514,NA,NA,NA,NA
"Dm_00001881-RA",1.29556229392912e-08,0.690010711153492,1.70134917665459e-29,0.00466841960333571,0.00984413775092313,0.0117383703367054,0.0126482149155958,0.0131304128476387,NA
"Dm_00001897-RA",5.2593300019412e-07,0.61778265930736,2.17696763565958e-17,NA,0.00745174593139673,0.00996266338355544,0.0113474848266862,0.0123577165306379,NA
"Dm_00001300-RA",7.33172957307803e-13,0.69010043839113,9.64858232834009e-28,NA,NA,0.00187705731276633,0.00883640052299734,NA,NA
"Dm_00001307-RA",7.25049896384193e-09,0.701020312493111,1.06577356714998e-21,0.00277709966068349,0.00220321821938713,0.00271109818674741,0.00318641049828146,0.00354840600472244,NA
"Dm_00001319-RA",2.43535752991103e-18,0.823165375837764,1.24527632578859e-06,3.79719569517452e-05,9.06810478913021e-05,0.000149652077739327,0.000194061119238189,0.000222720679544972,0.000240729568750936
"Dm_00001309-RA",2.23392770124225e-14,0.739529410330514,7.52904520017875e-17,8.88281331311765e-07,3.32256442457561e-07,2.23192051330105e-07,1.88162667327089e-07,1.73590518389255e-07,NA
"Dm_00001218-RA",5.41319875512244e-07,0.639475453658251,4.86362457555529e-24,NA,0.00126033570759412,0.00206242886146019,0.00256948365952275,0.00286156944199994,0.00303356829380866
"Dm_00001225-RA",6.54588482335763e-14,0.757550766196953,4.78889323863862e-25,9.68626633559619e-05,4.42358514632671e-05,3.76455731463328e-05,3.58584707835819e-05,3.53175269514248e-05,NA
"Dm_00001931-RA",9.88241171120886e-07,0.605000698915029,NA,NA,0.000132675015403288,0.000152239858781801,0.000162014964722245,0.000167014243237917,0.000169771623021963
"Dm_00001933-RA",9.05220384887112e-14,0.751798157717212,5.1417898108855e-17,1.27471964357984e-05,NA,8.54734472658234e-05,0.000109059955797032,0.000123708021486031,0.000132821485308631
"Dm_00001943-RA",1.25148069060573e-06,0.6048970667301,9.15818155032651e-14,NA,0.0115582808877853,0.0152983414040894,0.017557537148013,0.018897424106173,0.0197155655519016
"Dm_00001938-RA",3.09703755779015e-07,0.621847268893319,1.44355077759088e-26,NA,NA,0.00427519124434158,0.00483977698067529,0.00512419329743546,0.00528544286168496
"Dm_00001947-RA",2.92877025764341e-13,0.723031261505616,8.09968896068305e-14,0.000147440742076014,NA,NA,0.000118571965636927,0.000108690344442139,0.000103479816482753
"Dm_00002338-RA",9.90878015572546e-11,0.698376881855937,1.77421229981169e-32,NA,0.000612023947070269,0.000748944530808604,0.000788512265800626,0.000805662460564799,NA
"Dm_00002034-RA",1.72233893772169e-14,0.700931980026914,4.97349184010177e-15,NA,7.97194964184517e-05,NA,0.000189171700360408,0.00021036067835803,0.000222221676910154
"Dm_00002057-RA",5.45879584236086e-10,0.703042463202744,7.58167488578903e-21,NA,2.4309354457764e-06,3.41467104442715e-06,4.10448138570619e-06,4.53606094806479e-06,4.80520712569467e-06
"Dm_00002054-RA",7.67672407101506e-09,0.617225533767853,1.84726499697316e-31,0.00169780622149169,0.0432914216473989,NA,NA,NA,NA
"Dm_00001329-RA",2.11619085771193e-08,0.632645369258137,1.63198020707968e-29,0.00051577111225308,NA,0.0253097273514857,0.0450147636695166,NA,NA
"Dm_00001330-RA",5.41843589900494e-13,0.630949848992841,4.59990598716624e-22,4.23684098192018e-07,NA,NA,NA,NA,NA
"Dm_00001335-RA",7.97502791374672e-09,0.699147370491899,1.03342709917412e-07,NA,0.000105095773758013,9.8265702498295e-05,9.4368876974551e-05,9.21048524177029e-05,9.07488264242993e-05
"Dm_00001344-RA",5.89288373055971e-14,0.726421359011621,9.75962046116249e-06,0.0192945492658443,0.00980732215594358,0.00906602583819644,0.00901268651890988,0.0090518395920428,0.00909364520184178
"Dm_00001339-RA",1.06549376681239e-06,0.62263989916491,9.04859292666268e-18,0.0126398327236045,0.00330219828216895,0.00223474953823136,0.00194019442765243,0.00182665180717831,NA
"Dm_00001341-RA",7.71364995415189e-10,0.677859172631546,2.05398976580598e-29,NA,NA,0.031295246515629,0.0400741978426107,0.0449207921950825,0.0477945768694204
"Dm_00001342-RA",5.74007741325201e-18,0.755643603418512,1.70257357174508e-10,NA,0.00515536296653092,0.0106728708600853,0.0149544708719289,0.0177359386339393,0.0194918802395245
"Dm_00002233-RA",4.09747361878256e-17,0.806799686342948,3.89866512627762e-25,NA,0.0245751765860126,0.0216097989617459,0.0206083396447939,0.0201526981130675,0.0199143285109768
"Dm_00002227-RA",2.66736803472076e-06,0.627797171587405,1.12084622253776e-15,0.0114646039596504,0.00734911131696037,0.0074925999167246,0.00776367392858636,0.0079519625698253,0.00807221164042459
"Dm_00002224-RA",1.7436889315963e-09,0.688182733187182,1.36043808587086e-19,0.0116920199499324,0.0280606011883585,0.0384258293641986,0.0449176438057545,0.0487716886824826,NA
"Dm_00002000-RA",5.62296247713381e-12,0.749192195639542,1.69654143896471e-16,9.35621225431263e-05,0.000417534630640893,0.000706338046780294,0.000877594568422474,0.00097208590192748,0.00102600175591825
"Dm_00001997-RA",4.45297658174829e-26,0.87412652782934,8.38952353937167e-12,3.20757571901918e-07,3.32595722579207e-07,4.86340656521036e-07,6.15784754904098e-07,7.02949029566625e-07,7.58944578494978e-07
"Dm_00001996-RA",4.5736446293607e-25,0.873118746334641,2.33743696444839e-09,6.16465253425923e-07,8.03685489498091e-07,1.21755655190544e-06,1.55178661245256e-06,1.77306361774223e-06,1.9137438565061e-06
"Dm_00001622-RA",5.84340335525812e-06,0.604905374653759,8.84327651122867e-24,0.0441619681555943,0.0200858145275891,0.0163638109454644,0.0152104264639912,0.0147571403782343,NA
"Dm_00001623-RA",1.60152994398886e-10,0.729165674638195,2.0797645510334e-18,0.0496556655686304,0.0238575966975044,0.0243567861941615,0.0257674097227137,0.0267749055798587,0.0274246570722395
"Dm_00001627-RA",7.60398448794998e-10,0.721188293071265,7.69531392160145e-09,2.31519056880422e-05,0.000201002839478911,0.00058965897359316,NA,0.00130882782864328,0.00152913379436768
"Dm_00001629-RA",3.49142592751974e-32,0.879308876887756,1.15778543098004e-13,6.74478836468493e-06,3.62395789303685e-05,7.71061849920174e-05,0.000111126793055855,0.000134189656422202,0.000149074265910343
"Dm_00001639-RA",3.46895036773776e-12,0.702048501076784,6.68718183611131e-26,NA,0.000163432855948048,0.000454046839331711,0.00072412194991681,0.000932406705973388,NA
"Dm_00001969-RA",2.11987791130246e-10,0.741725841474176,2.2203692099185e-13,0.000958052059057077,0.00407850063782603,0.00688895549704263,0.00860960541447014,0.00957681027732873,0.0101342111313961
"Dm_00001973-RA",1.24938448233764e-45,0.908493245276399,3.34566707535227e-11,1.49187994946265e-07,1.20255522912201e-06,3.0471766667299e-06,4.70794664017509e-06,5.86200742677553e-06,6.61222153219441e-06
"Dm_00002183-RA",5.07568111444104e-08,0.636307158615135,7.93795545857436e-21,NA,0.00476313901187951,0.0092050030738564,0.0126293645779112,0.0151843095167348,NA
"Dm_00002185-RA",4.65665821350188e-08,0.609703989504823,2.64902579264676e-20,NA,NA,0.00140338820472875,0.0018240655692798,0.00209795253106008,0.00228138077435211
"Dm_00002189-RA",8.9613879352317e-12,0.724724308289117,3.14991094550347e-15,0.000366375172392544,NA,0.000198695358379965,0.000195517077253655,0.000194763679485125,0.000194684692762848
"Dm_00002032-RA",1.14699454592632e-08,0.727108768595173,1.51106515540078e-15,0.0161271025898287,0.024900957528661,0.0313426381655989,0.0349536218068813,0.0369388501063243,0.0380805848255805
"Dm_00001535-RA",8.55672988534881e-06,0.635572663034394,8.15041815140007e-17,0.00729386934286053,0.00508975575172144,0.00563787626481542,0.00612523233773141,0.00643208900314943,0.00661963839021328
"Dm_00001548-RA",8.90975202927617e-08,0.628872911790872,5.12591215925162e-24,0.000867605449274889,0.00622346204724802,NA,0.0133497428502132,0.0143435052144499,NA
"Dm_00001554-RA",3.28631114633911e-15,0.784278765450202,3.29862057564506e-09,0.00349076839485219,0.00376823737900437,0.00481145179091907,0.00555891972563214,0.00602082096321567,0.0063034710386824
"Dm_00001555-RA",9.6305345006747e-10,0.650523356368809,1.86551298960031e-06,0.00291338043302852,0.00465342900830478,0.00619520075992488,0.00710175506371178,0.00761311239282089,0.007912638898336
"Dm_00001560-RA",1.16811499878946e-11,0.709345514465849,1.36382927084714e-23,NA,NA,NA,NA,0.000130947624437302,0.000231942095734198
"Dm_00001556-RA",5.1988881793568e-07,0.608812633394633,8.58280443772767e-32,NA,0.0158873600051167,0.0233240350064412,0.0268266548854656,0.0287373267562333,NA
"Dm_00001571-RA",4.65064413746666e-11,0.682286996126678,1.68349503113129e-12,NA,0.000162855365572325,0.000286344810893808,0.000375722846732022,0.000432459176053219,0.000467969072357606
"Dm_00001579-RA",2.26278386920051e-08,0.679405172492054,6.2615514467722e-12,0.024701579396555,0.0113294662263082,0.00992417137488762,0.00949774666360991,0.00930927472886645,0.00920962347629908
"Dm_00001585-RA",6.87266263794393e-07,0.633095540757323,5.78416125723023e-21,0.0172921071236852,0.0225143179561088,0.0257239066249594,0.0280810777878962,0.029525922117219,NA
"Dm_00001415-RA",3.66059564261178e-12,0.731542176179307,5.26760256312384e-15,0.0013150912103777,0.00519634019184674,0.00774289445163191,0.00915931786558914,0.00993699947095653,0.0103851647630877
"Dm_00001421-RA",1.23058552396807e-06,0.600746014003969,1.95900442211582e-21,0.000291075494295413,0.000964176608589088,0.00162575349542349,0.00222915309865185,NA,NA
"Dm_00001428-RA",4.60201665269997e-12,0.68510678421751,6.41124804936367e-11,NA,4.55889470668663e-05,9.96815915488123e-05,0.000141543448384977,0.000170522400223617,NA
"Dm_00001433-RA",1.2560826582558e-06,0.621044650857721,8.24207403638605e-25,0.00219025398681371,0.00703842197198026,0.0107767814450952,0.0138879452744915,NA,NA
"Dm_00001438-RA",1.02554086334529e-10,0.705544698585834,3.54191153599967e-08,0.00522168103579795,NA,0.00242963235500636,0.00192864313881768,0.00167916189521468,0.00154276379433661
"Dm_00001439-RA",2.11630367413636e-06,0.609879066974744,2.98817412226156e-09,0.0105112568522682,0.00415432431942622,0.00255607967799878,0.00198503639558438,NA,0.0016055744670364
"Dm_00001478-RA",8.0311327752097e-15,0.753945607923666,0.00272607590607893,0.00104153285996176,0.0021203944703768,0.00336711371259448,0.00427722120257424,0.00485195678463007,0.00520851099621827
"Dm_00001479-RA",8.72192201455808e-07,0.621431052511636,1.79843090446965e-10,NA,0.000695094711143343,0.00105031175711146,0.00128398073256335,0.0014203233063064,0.00150062828748874
"Dm_00001495-RA",2.21667027773066e-06,0.637190571366492,4.00174950663348e-11,0.00316648600275808,0.00100844760013152,0.000784142574157222,0.000718479185818822,0.000691846048942379,0.000678852121543088
"Dm_00001487-RA",2.23419358061252e-08,0.613907241780539,1.2057335543355e-29,NA,0.00212154969375818,0.0123039088199006,NA,NA,NA
"Dm_00001494-RA",3.50155605767399e-09,0.678207450992694,3.04609707518883e-28,2.13802392990444e-05,9.41861335940025e-05,NA,NA,0.000413258632914667,0.000504331746564292
"Dm_00001722-RA",1.03098410685876e-12,0.686566488046762,5.19292005860021e-25,NA,NA,NA,0.000844536541228276,0.00236314064605711,NA
"Dm_00001737-RA",2.13677836750093e-06,0.612863215677916,2.03446597100415e-28,NA,0.00405574949887025,0.00682806390423469,0.00879042837635641,0.0102070803272914,NA
"Dm_00001744-RA",8.83225012106971e-09,0.705249715743617,3.92311115958283e-05,0.00106839365441445,0.00367353333703483,0.00588050916806774,0.00730238547468941,0.00814667134547452,0.00865398571612369
"Dm_00001352-RA",5.47920987522035e-12,0.690053705381639,1.2993600440151e-19,NA,0.00752325922378566,0.00894934141055857,0.00922033182280012,0.00932480043130497,NA
"Dm_00001356-RA",3.30061557242832e-14,0.699206597504447,2.49407090928316e-15,6.86398234860776e-05,0.000560271596781325,0.00105571021450938,0.00145522915918587,NA,NA
"Dm_00001361-RA",1.98402601930722e-30,0.872594340751661,7.15635733577741e-20,0.0129302180172211,0.00992529664052784,0.0114238853108475,0.0124490067377115,0.0130458927912395,0.0133981283379479
"Dm_00001363-RA",1.15782393111358e-13,0.778530102271666,1.48426595525165e-05,0.00234954137866141,0.000757527824657154,0.000676112415321599,0.00066701733630914,0.000668370602313569,0.000670901289615326
"Dm_00001366-RA",2.13640504527875e-08,0.715583414466238,1.5136722962766e-12,2.55514952746553e-05,7.98965695477645e-05,0.000129414503447341,0.000161093869702007,0.000179543465291703,0.000190439983474438
"Dm_00001376-RA",6.77334947738448e-12,0.692120773151732,1.15634523549577e-08,5.63692933106064e-07,NA,NA,NA,NA,NA
"Dm_00001873-RA",8.07288671977699e-40,0.892852911435894,5.67894370340215e-12,1.6548146150172e-07,3.91471272467767e-07,6.93777429454153e-07,9.39613029205583e-07,1.10500162552135e-06,1.21144963719405e-06
"Dm_00001877-RA",2.70439404991278e-11,0.718496096651593,7.6533995639558e-11,NA,0.0041722940835601,0.00586925149293972,0.00677072547451683,0.00735299090397629,NA
"Dm_00001869-RA",4.79337659964042e-06,0.62616220886806,1.96095103685001e-20,0.000441591700720716,0.0019506003393815,0.00312094537611823,0.00380512356630002,0.00418729559283678,0.00440880184854747
"Dm_00001872-RA",1.55307073279744e-08,0.697802202060651,4.66881567644146e-13,0.0191312994582999,0.00565037014706232,0.0048053063515681,0.00468920949518661,0.0046841189970449,0.00469609226780317
"Dm_00001880-RA",4.95747657662701e-14,0.680336501676672,8.18401939210042e-34,NA,NA,NA,2.21425513258222e-07,NA,NA
"Dm_00001680-RA",1.43418624990245e-05,0.613784943745441,1.93031398711447e-20,0.00103214537935215,0.00404520216308883,0.00644857988436196,0.00783730077302488,0.00859845426426976,0.00903195821781916
"Dm_00001678-RA",4.62809396222581e-07,0.624492058751412,3.36128261690982e-16,0.000593260411845163,NA,0.00220502902241544,0.00276263510762183,0.00313459724215672,0.00337840936698994
"Dm_00001674-RA",2.17000261819012e-12,0.753150606613909,3.24231810941557e-14,0.000573526120644597,0.000760975510508431,0.000888592969568017,0.000963663442051315,0.00100552196406324,0.00102966034415954
"Dm_00001673-RA",3.69432872342057e-07,0.680151747849956,6.05573008344197e-11,0.0208690007544984,0.0285126229628666,0.0340029362555649,0.0371722337370482,0.0389489235927274,0.0399825079692849
"Dm_00001685-RA",1.55763757580093e-15,0.712044398096508,7.25211407489684e-06,NA,0.00192385690495196,0.00312895791184257,0.00361404912992227,0.00382417394144815,NA
