"","beta0","betaTime","betaTime2","betaTime3","betaTime4","betaTime5","betaTime6"
"Dm_00013363-RA",2.54387949660016,0,2.3157933058748e-06,-2.85499569085087e-09,1.08667503985231e-12,-1.26951155295288e-16,0
"Dm_00012413-RA",5.00903389142957,-0.0255620644055846,0.000163702755257765,-3.14784999656742e-07,2.36433011284863e-10,-7.22410186712664e-14,7.50484800709677e-18
"Dm_00012414-RA",0.894591902513535,0,1.06264373694797e-05,-1.28798489413324e-08,4.81864297478261e-12,-5.55138857547933e-16,0
"Dm_00012412-RA",3.91023192506309,0,3.91177027872851e-06,-4.80806055660968e-09,1.81753966360186e-12,-2.11124012446362e-16,0
"Dm_00012299-RA",5.48310804923441,0,0,1.22360900353592e-10,-2.40199205064381e-14,0,0
"Dm_00011640-RA",2.86481769275199,0,3.88207130622835e-05,-9.83177727841225e-08,8.14421234386072e-11,-2.60176307095377e-14,2.76653950209316e-18
"Dm_00013030-RA",4.3813642042833,-0.0216129779555009,0.000186812163576062,-3.87937631656152e-07,3.00454731408166e-10,-9.31350348032269e-14,9.74948175704452e-18
"Dm_00013442-RA",2.97398498621453,0,-2.71312174533675e-05,7.23126626906926e-08,-6.1240970453339e-11,1.9777692845978e-14,-2.11557535162625e-18
"Dm_00011624-RA",4.73154523531816,0.00376582360653615,-4.07599151489159e-06,1.54525987301166e-09,-1.81661880985612e-13,0,0
"Dm_00011906-RA",1.86992045828749,0.0155970026430062,-4.62561945733295e-05,4.11447227771219e-08,-1.3630889169443e-11,1.47771653316832e-15,0
"Dm_00011902-RA",1.44556132638362,0.0188018310275722,-0.00013407778444683,2.60355998092075e-07,-1.95621115913161e-10,5.97440681716371e-14,-6.20439092970206e-18
"Dm_00010299-RA",3.52962270353376,0,2.19108923309901e-05,-5.36872643798529e-08,4.35806253054896e-11,-1.37543590576027e-14,1.45178166510144e-18
"Dm_00013922-RA",5.10165833973697,0,1.50342618890546e-06,-1.68773879203244e-09,6.11416940088005e-13,-6.93546714000605e-17,0
"Dm_00013760-RA",1.34844535239664,0.00214209009335423,-3.1974693654036e-06,1.37143831000046e-09,-1.68866300653364e-13,0,0
"Dm_00013894-RA",2.48453928841398,0,9.94782857107313e-05,-2.53420384719589e-07,2.10440660818127e-10,-6.73075467084257e-14,7.16192879049232e-18
"Dm_00012078-RA",3.41264321175003,0.0312341887161691,-0.000218286164598859,4.28226714033565e-07,-3.24111573892235e-10,9.93874739422576e-14,-1.03449289441179e-17
"Dm_00013079-RA",4.61252862496798,0.023932416522518,-0.000146531037866874,2.79839524594563e-07,-2.10100785293564e-10,6.42225402738191e-14,-6.67455519579267e-18
"Dm_00013855-RA",1.92388206332522,0,0,8.02397219555205e-09,-9.85128044569692e-12,3.68571744484994e-15,-4.24513138671391e-19
"Dm_00013950-RA",4.9244107625427,0,3.22079630147451e-06,-3.85257449820542e-09,1.43647617550559e-12,-1.65594655977902e-16,0
"Dm_00012425-RA",0,0.0436232603274507,-0.000262320991139446,4.8301626665643e-07,-3.54874586466336e-10,1.07207172145198e-13,-1.10681408623375e-17
"Dm_00012905-RA",3.25583791852367,0,-5.76154919797181e-06,8.32785939625425e-09,-3.37684756814006e-12,4.05447535708362e-16,0
"Dm_00010960-RA",4.64758906448885,0,2.3960202259935e-06,-2.99361493617584e-09,1.13814093333783e-12,-1.32332423542312e-16,0
"Dm_00013373-RA",3.09448963686,0,1.77990125679419e-05,-2.0926649887703e-08,7.74633744689891e-12,-8.89945231430995e-16,0
"Dm_00013091-RA",3.61091050614324,0,0,0,1.48098930753467e-15,0,0
"Dm_00013794-RA",3.85358829692979,0,8.4938857974509e-08,0,0,0,0
"Dm_00011828-RA",1.31288104099858,0.032565578440172,-0.00020213376655631,3.7922111414724e-07,-2.81475025969415e-10,8.54998919383088e-14,-8.85431697766565e-18
"Dm_00011829-RA",4.08523660590254,0.031614972031847,-0.000196061552962994,3.67715009377203e-07,-2.72766835593844e-10,8.28146251625146e-14,-8.57345094334606e-18
"Dm_00010954-RA",4.19138786512655,-0.000194602664356278,0,0,0,0,0
"Dm_00012609-RA",3.33330556819274,0,3.8038020382542e-06,-4.59638285930621e-09,1.72819961865559e-12,-2.00297325312873e-16,0
"Dm_00012725-RA",4.16953440142388,-0.0144734057771637,0.000102422245271776,-2.04954930156373e-07,1.56841129624059e-10,-4.8381790394442e-14,5.05296086200515e-18
"Dm_00011660-RA",3.19637854528297,0.000146185566073361,0,0,0,0,0
"Dm_00010967-RA",4.55409169397237,0,1.99908657597744e-06,-2.57958481631956e-09,1.00573256276286e-12,-1.18736080983497e-16,0
"Dm_00013145-RA",1.91139319072121,0.0667090522223603,-0.000403581132611921,7.69609247722038e-07,-5.77809186117967e-10,1.76675877225087e-13,-1.83672914561939e-17
"Dm_00009755-RA",4.40145533061889,0.010810329852907,-8.23477047252981e-05,1.61979362100635e-07,-1.22464556008889e-10,3.75266350368275e-14,-3.90456695890686e-18
"Dm_00012646-RA",3.01093256871942,0.00911643240244677,-7.17251954353899e-05,1.46461424638947e-07,-1.13015631978812e-10,3.50063142711487e-14,-3.66437308497222e-18
"Dm_00012627-RA",5.15798822907583,0,2.68672416444423e-08,0,0,0,0
"Dm_00012187-RA",4.43013278114683,-0.0592703817672936,0.000462482093893804,-9.50869836361484e-07,7.36041858190132e-10,-2.28337873658154e-13,2.39214956515411e-17
"Dm_00013479-RA",2.15814714204985,0,6.39849233865868e-06,-7.01686944653752e-09,2.48569195404905e-12,-2.77746578417458e-16,0
"Dm_00015011-RA",3.41697627664611,0,2.23404674962673e-05,-2.86432656432422e-08,1.09139492377033e-11,-1.26782414613359e-15,0
"Dm_00014335-RA",1.56063159168764,0.0395797077123145,-0.000272231875853823,5.37426951242478e-07,-4.08596746544928e-10,1.25618463853375e-13,-1.30948526002153e-17
"Dm_00013572-RA",4.66921068500434,-0.0114414841818658,8.73202453980151e-05,-1.76631486192256e-07,1.35521920172658e-10,-4.18344523686499e-14,4.36993633773302e-18
"Dm_00012974-RA",4.13285229417846,0,9.62653157545447e-05,-2.4661548213042e-07,2.0494041204912e-10,-6.55239633431783e-14,6.96876204058093e-18
"Dm_00014340-RA",3.71028410840071,0,-6.98968490568716e-05,1.77545022733128e-07,-1.46942565163181e-10,4.68719672675322e-14,-4.97818021711382e-18
"Dm_00012820-RA",3.81508579158951,0.0232774559357816,-0.000150113520297914,2.88443554151851e-07,-2.16700389105055e-10,6.62392630651471e-14,-6.88380726666981e-18
"Dm_00014056-RA",0,0,1.87885907363603e-05,-2.18465295902302e-08,8.03470550241307e-12,-9.19001950892152e-16,0
"Dm_00013342-RA",2.56557886929131,0.0492526257452697,-0.000387969394365793,7.90181017639889e-07,-6.08239157977644e-10,1.88091844175248e-13,-1.96683578747361e-17
"Dm_00015199-RA",2.71736374443663,0.0826759440454255,-0.000534791652665926,1.02821297437238e-06,-7.71994753916665e-10,2.35825561191849e-13,-2.44958445965094e-17
"Dm_00013993-RA",3.44835675359899,0.00400929137804921,-9.37128706369216e-06,7.49217501566753e-09,-2.36571277724839e-12,2.50703822183368e-16,0
"Dm_00020642-RA",5.3586627545261,0,-1.01884054509281e-05,1.34626166022602e-08,-5.23052136850089e-12,6.14037734645114e-16,0
"Dm_00018969-RA",2.52490587820508,0.0351939482639503,-0.000242818647076392,4.81453027939596e-07,-3.66968331962788e-10,1.1297361604979e-13,-1.17857000376323e-17
"Dm_00020375-RA",3.12452443359999,0,8.04642268775545e-06,-1.00222079772549e-08,3.81467739753844e-12,-4.45204866913591e-16,0
"Dm_00018995-RA",4.24918940893058,-0.0366447077172758,0.000235109651888047,-4.52633143034606e-07,3.40514964973301e-10,-1.04169215069709e-13,1.08305870721034e-17
"Dm_00020544-RA",0,0.0179749563155855,-1.80330821819044e-05,6.51306113644338e-09,-7.44528993586348e-13,0,0
"Dm_00020511-RA",4.38976581469005,0.0396181418377549,-0.00029547208516925,5.93705927762354e-07,-4.54056054260276e-10,1.39930773720372e-13,-1.46034790371767e-17
"Dm_00020095-RA",2.24416327092108,0.0444106421440802,-0.000325911448856017,6.53056412568355e-07,-4.99270149864597e-10,1.53883899134471e-13,-1.60625506288375e-17
"Dm_00008745-RA",6.14765825130051,0,4.08849247123733e-05,-1.08129688790688e-07,9.15007641742191e-11,-2.95545283927797e-14,3.16202055889483e-18
"Dm_00008221-RA",2.83112990625877,0,0,4.00268506452517e-11,0,0,-3.8236524101402e-22
"Dm_00007815-RA",5.50066540070862,-0.0149603230420793,9.60144303232988e-05,-1.8524337412614e-07,1.39492892030216e-10,-4.26901490353298e-14,4.43935611258787e-18
"Dm_00005974-RA",4.19849400147527,0,0,2.98091312791558e-09,-3.64848456212313e-12,1.35854555571351e-15,-1.55866022609911e-19
"Dm_00007625-RA",3.29651741765755,-0.0294276767173092,0.000177232315055418,-3.34017197757925e-07,2.48954049091599e-10,-7.58166075392046e-14,7.86385193524256e-18
"Dm_00007628-RA",3.32214297311778,-0.00348296920090041,3.4787613441214e-06,-9.01182457440392e-10,0,0,3.37144412366127e-21
"Dm_00009458-RA",4.23329649080146,-0.000438262749273196,2.67149865789837e-07,-3.33663578233894e-11,0,0,0
"Dm_00009230-RA",3.46981843532868,0.0338942887304133,-0.000222421112132,4.27389679946269e-07,-3.20574309309286e-10,9.78713675809492e-14,-1.01629056721073e-17
"Dm_00009892-RA",4.47366495393408,-0.00390368965904327,1.12635193084974e-05,-1.02257518441275e-08,3.44475769991685e-12,-3.77745305731316e-16,0
"Dm_00009894-RA",3.87315767675407,0.0234394221380339,-0.000187473340990292,3.82829086956973e-07,-2.94661058500569e-10,9.1088711420138e-14,-9.52218552122798e-18
"Dm_00009897-RA",3.61615672986441,-0.00994074994092349,7.58145154492654e-05,-1.52621477337805e-07,1.16718736668333e-10,-3.59631103437036e-14,3.75263199330406e-18
"Dm_00009363-RA",6.01669303976676,0,1.10182188214063e-05,-1.29164687948902e-08,4.77607101226703e-12,-5.47933831582501e-16,0
"Dm_00007666-RA",3.05030319206563,0,0.000157289141701535,-3.9529480030338e-07,3.26071567494747e-10,-1.03902959019872e-13,1.10312029385671e-17
"Dm_00008803-RA",3.58964948526103,0,2.79661210139143e-06,-3.53955604220546e-09,1.34944739620328e-12,-1.56992387505932e-16,0
"Dm_00008814-RA",4.43247750380656,0,6.12386744957409e-06,-7.60686771188219e-09,2.90419706050371e-12,-3.38828201520669e-16,0
"Dm_00009298-RA",2.9828820269986,0.0649404773608372,-0.000450617008344437,8.82259090416753e-07,-6.66881991129468e-10,2.04332393156634e-13,-2.12577661021873e-17
"Dm_00006932-RA",2.37049354140342,0.00803331126722294,-8.43279377211439e-06,3.08820257996253e-09,-3.54235183886196e-13,0,0
"Dm_00007897-RA",4.12940791367223,-0.0286159161518232,0.000279613902181497,-6.04569792491203e-07,4.76752540143667e-10,-1.49117514008302e-13,1.5686831668376e-17
"Dm_00009571-RA",3.18154310868547,0,-2.06669186049335e-05,4.99075618314121e-08,-4.02250939601166e-11,1.2650571260841e-14,-1.33276958231297e-18
"Dm_00008810-RA",4.52630952260514,0.0407357596947741,-0.000263508416609892,5.0497626533842e-07,-3.77866359632665e-10,1.15159190715321e-13,-1.19438244984474e-17
"Dm_00006819-RA",4.35184798060827,0,0,1.79085329177204e-09,-2.24005100020244e-12,8.44708758157814e-16,-9.76167980111385e-20
"Dm_00007527-RA",2.91516103758689,-0.0281620651462348,0.000207959632137233,-4.16601190544892e-07,3.18191468172793e-10,-9.80006593249497e-14,1.02244242358225e-17
"Dm_00007521-RA",0,0.00348558933155496,0,0,-1.96823062024986e-12,1.05520126387796e-15,-1.40625874013734e-19
"Dm_00008420-RA",2.78594989756933,-0.0518007018789536,0.000326383070627819,-6.25680442051016e-07,4.70302974903401e-10,-1.43877094538851e-13,1.49619713286244e-17
"Dm_00015386-RA",3.17027391625764,0.0533432793112847,-0.000290546229767922,5.30723802185285e-07,-3.9036147060222e-10,1.18112760258989e-13,-1.22077818314335e-17
"Dm_00016409-RA",2.45376989257958,-0.0652267896324185,0.000460473693980457,-9.18508569979477e-07,7.01685544482009e-10,-2.16244570185621e-13,2.25715530250906e-17
"Dm_00017248-RA",4.39342713594065,0,0,0,9.38312785243274e-15,-1.95077984522234e-18,0
"Dm_00015692-RA",2.7414265857699,0,4.72171368729187e-08,0,0,0,0
"Dm_00015917-RA",2.49029602370045,0.0134988458647571,-2.86715884064708e-05,2.19973212800896e-08,-6.7654962860593e-12,7.05098826525116e-16,0
"Dm_00016020-RA",4.00385559626989,0.00463320374349895,-9.05449834553126e-06,6.53588522707496e-09,-1.92120146651244e-12,1.93965673823106e-16,0
"Dm_00015832-RA",3.39922332057308,0.0194482242950334,-0.000148821060734376,3.0781797954515e-07,-2.39292489766262e-10,7.44075837792021e-14,-7.80527190399978e-18
"Dm_00017638-RA",4.15177098903423,0,0,6.06035967101867e-09,-7.34140884248795e-12,2.72064866876333e-15,-3.11385702419341e-19
"Dm_00017098-RA",4.58366330080774,0,-1.26923536036476e-05,2.99162431414326e-08,-2.38397811337089e-11,7.45602356541301e-15,-7.831909064245e-19
"Dm_00015858-RA",4.31716471949081,0,0,3.35342276287036e-09,-4.12728943293036e-12,1.5445448628685e-15,-1.77836836036882e-19
"Dm_00017090-RA",4.15087788956487,-0.0161634387639375,0.000144752043418631,-3.09912506982274e-07,2.43826514497185e-10,-7.6203290306729e-14,8.01361636343565e-18
"Dm_00018376-RA",2.48938749078783,-0.0195261033172178,0.000162125014193303,-3.34524699001553e-07,2.58860801008469e-10,-8.02529236664772e-14,8.4031501636661e-18
"Dm_00016349-RA",3.17121200381962,0.0881043306927289,-0.000651575371864202,1.3089822423652e-06,-1.00155359383757e-09,3.08783278918296e-13,-3.22343630789407e-17
"Dm_00018507-RA",4.10993470447675,0,3.71204653424777e-07,-7.20065658906814e-11,0,0,0
"Dm_00018225-RA",4.69962310913036,0,-3.4109399758512e-06,3.88087797789553e-09,-1.40375982410455e-12,1.58459902463235e-16,0
"Dm_00018629-RA",4.06540774998534,0.00188438323779239,0,0,-1.03389660296425e-12,5.49144891367362e-16,-7.27224481246778e-20
"Dm_00016316-RA",5.66957077281633,0.00176391747061632,-1.02257040975518e-06,0,0,5.30784745853341e-17,-1.03207480312768e-20
"Dm_00016201-RA",4.58994016151774,0,6.85528263531173e-06,-7.66077956381466e-09,2.74624197342932e-12,-3.088527835681e-16,0
"Dm_00018490-RA",2.73418690802441,-0.0199392891579661,0.000147997679202017,-2.98703035377916e-07,2.29002764998092e-10,-7.06650870998309e-14,7.38012885735862e-18
"Dm_00017323-RA",0,0.0528255964362497,0,-1.75506174682516e-07,1.82775794139544e-10,-6.29425995893767e-14,6.91979366314172e-18
"Dm_00020993-RA",2.43718801214038,0.0336762767503528,-0.000245003265434782,4.88385181459565e-07,-3.72212258781174e-10,1.14510051684166e-13,-1.19392453794598e-17
"Dm_00018569-RA",3.68873879868086,0,0,0,1.986266297029e-14,-4.08161032427367e-18,0
"Dm_00018445-RA",3.51327809353104,0,4.64275774552029e-06,-5.18529085493778e-09,1.85038250700917e-12,-2.0766680601918e-16,0
"Dm_00018549-RA",3.75474714811659,0.0244888346248527,-0.000176849207302189,3.5458336856728e-07,-2.71502620974321e-10,8.37625439015665e-14,-8.74803528164001e-18
"Dm_00018160-RA",5.27021544451767,0,3.55643668028932e-06,-4.22081312743154e-09,1.56591384861715e-12,-1.79633025279896e-16,0
"Dm_00016802-RA",5.69599268297682,0,4.19435652162614e-08,0,0,0,0
"Dm_00018273-RA",4.64779960050638,-0.0165856937125384,0.000125923252404419,-2.53782319515395e-07,1.94460262258577e-10,-6.00033739020364e-14,6.26709761598823e-18
"Dm_00007460-RA",4.21114051089198,0.00394214458948951,-9.47529351276727e-06,7.7160072300199e-09,-2.44630217768297e-12,2.58947894073137e-16,0
"Dm_00006774-RA",3.03579949178899,0,0,4.48432574855067e-11,-8.45545322438793e-15,0,0
"Dm_00007394-RA",3.6429377195697,0.0395681488454417,-0.000274721791392252,5.45464104570354e-07,-4.16022234560979e-10,1.28109605382387e-13,-1.33663002548927e-17
"Dm_00007395-RA",2.03743035668591,0.047283032955012,-0.000331219058885868,6.54885792434827e-07,-4.97790402603665e-10,1.52978677443796e-13,-1.59417510671371e-17
"Dm_00007779-RA",0,0.0751588814099226,-0.000503468260529322,9.74172475717984e-07,-7.32671568385366e-10,2.23933103768707e-13,-2.32648749775051e-17
"Dm_00006063-RA",0,0,5.41429554812324e-07,0,0,-4.54037897360639e-18,0
"Dm_00005955-RA",0,0.0485206016469688,-0.000407323141881152,8.44710773436505e-07,-6.54910848686614e-10,2.03042311993826e-13,-2.12489098570795e-17
"Dm_00007092-RA",4.85975047414401,-0.0186834683267667,0.000119505273075832,-2.28609894009141e-07,1.71269166392966e-10,-5.2271187681845e-14,5.42742206433893e-18
"Dm_00007095-RA",1.97793191438244,0.0513762598655028,-0.000371056059266784,7.43986521065436e-07,-5.69526990325958e-10,1.75685082127305e-13,-1.83473591187875e-17
"Dm_00007091-RA",0.872790534225205,0,1.54757561142815e-05,-1.83580864164778e-08,6.79344562965847e-12,-7.78983053481282e-16,0
"Dm_00007080-RA",2.91777320687073,0,1.93726425173286e-07,-3.45525851246282e-11,0,0,0
"Dm_00007087-RA",4.86277741125358,-0.0295577566438915,0.000239222975722336,-4.92101011298572e-07,3.80089177498225e-10,-1.17701943661595e-13,1.23158254721428e-17
"Dm_00007071-RA",2.96624059789479,0.040159110306133,-0.000256046011896042,4.87241747252969e-07,-3.63720368145479e-10,1.10757007826394e-13,-1.14837739096868e-17
"Dm_00006956-RA",0,0,9.14857625195135e-05,-2.28396535687556e-07,1.87977615422713e-10,-5.98484149610823e-14,6.3519021964226e-18
"Dm_00006960-RA",3.86269593063766,-0.0159315476033581,0.000140671690852438,-2.95647549046823e-07,2.30272018997947e-10,-7.15817473811092e-14,7.50484446881657e-18
"Dm_00007457-RA",3.40776860262085,-0.00419479065376707,0,2.44881738003857e-08,-2.75189024325798e-11,9.85130102660262e-15,-1.10669837204172e-18
"Dm_00007459-RA",3.22952981487453,0.0142450904095019,-2.03247392309291e-05,0,1.15567781503305e-11,-5.15346422587058e-15,6.22849127340401e-19
"Dm_00006967-RA",0,0,0.00016080648670458,-4.05455704012285e-07,3.35547878733268e-10,-1.071580649321e-13,1.13929718693678e-17
"Dm_00006673-RA",8.25036438415356,-0.00401054634688705,4.70178331101417e-06,-1.8475411353091e-09,2.17238343290892e-13,0,0
"Dm_00006298-RA",3.81759353213317,0.00548772058166092,-1.56730626797397e-05,1.41142873465553e-08,-4.72693903282669e-12,5.16164137523582e-16,0
"Dm_00006301-RA",2.79297088892702,0,0.000121778503790525,-3.16839090504173e-07,2.65844017014251e-10,-8.54662383901367e-14,9.11928025199895e-18
"Dm_00006816-RA",2.2810550651072,-0.0301782886603886,0.000258045330547471,-5.3583103282557e-07,4.14849109267014e-10,-1.28547839755257e-13,1.34529400997181e-17
"Dm_00009246-RA",2.58103040717654,0,0,0,2.53992793600965e-15,0,0
"Dm_00007873-RA",1.84942555578319,0.000858818364988466,-1.28786165429315e-07,0,0,0,0
"Dm_00007871-RA",3.91157321159811,0,5.60553548162247e-05,-1.35793703480354e-07,1.0976592931507e-10,-3.45814058631153e-14,3.64700150536821e-18
"Dm_00008747-RA",1.34971366342425,0,1.25437559990437e-05,-1.51731386810042e-08,5.726895168629e-12,-6.66417216692517e-16,0
"Dm_00008197-RA",3.86249107477712,0.00715431970012338,-5.60648733711522e-05,1.15929736109629e-07,-9.00157103283872e-11,2.79694781676644e-14,-2.93268041810239e-18
"Dm_00008988-RA",4.52351148279041,0.000199207213277066,0,0,0,0,0
"Dm_00008210-RA",4.51543198694088,0,6.31913567138371e-05,-1.64074840489617e-07,1.37485199079969e-10,-4.41654063571851e-14,4.71019470566586e-18
"Dm_00006810-RA",4.04517564489582,-0.020011945707869,0.000128526433063638,-2.4894118496338e-07,1.87836400587195e-10,-5.75481973565231e-14,5.98828359844119e-18
"Dm_00006809-RA",4.42472679159584,0,-5.01834485425803e-06,5.85852922070883e-09,-2.16254776192562e-12,2.4774379116809e-16,0
"Dm_00008972-RA",2.98471156620398,-0.0154286028958689,0.000121753366670807,-2.4880081591466e-07,1.91777823249432e-10,-5.93384521770697e-14,6.2063347914181e-18
"Dm_00005945-RA",4.63164653075254,0,0,7.63255884779853e-11,-1.55699173849367e-14,0,0
"Dm_00008869-RA",3.23461948802404,0,-7.03964708648495e-06,8.37528833716247e-09,-3.11585192533368e-12,3.58862283047275e-16,0
"Dm_00008322-RA",5.51306821280785,0,6.576390253458e-05,-1.66102687792306e-07,1.37228413157969e-10,-4.37545619559781e-14,4.64675760731966e-18
"Dm_00009356-RA",4.08300995701414,0.0130801069570907,-0.000113763750941459,2.36442409774813e-07,-1.83433491991739e-10,5.69393683661595e-14,-5.96623866141604e-18
"Dm_00007891-RA",3.58222821519628,0.0255549233358555,-0.000163451499622106,3.13897856826096e-07,-2.35688651551512e-10,7.20083167246956e-14,-7.48066112942142e-18
"Dm_00019310-RA",2.73002019536666,-0.0388177093604445,0.000362054535774715,-7.684621300378e-07,6.01239737754986e-10,-1.87351564845749e-13,1.96698881435505e-17
"Dm_00020766-RA",0,0.0573752651231051,-0.000388657475794946,7.49722744399008e-07,-5.61814202946395e-10,1.71269076374564e-13,-1.77632460046789e-17
"Dm_00020767-RA",0,0.0569959749903773,-0.000385999985480164,7.45819778475224e-07,-5.59580718771146e-10,1.70742066141984e-13,-1.77200671776672e-17
